식별번호,시장명,시장유형,소재지도로명주소,소재지지번주소,위도,경도
03001,신포시장,상설장,인천광역시 중구 우현로49번길 11-5,인천광역시 중구 우현로 신포동 3-2,37.47146219,126.627812
14013,강진읍시장,5일장,전라남도 강진군 강진읍 동성리 시장길 19,전라남도 강진군 강진읍 동성리 187-5,34.6403433,126.7741164
14013,마량 5일시장,5일장,전라남도 강진군 마량면 마량5길 11,전라남도 강진군 마량면 마량리 987-11,34.45095581,126.8165815
14013,병영5일시장,5일장,전라남도 강진군 병영면 남삼인길 6,전라남도 강진군 병영면 삼인리 318,34.7138022,126.815555
14009,전남고흥전통시장,5일장,전라남도 고흥군 고흥읍 시장길 1,전라남도 고흥군 고흥읍 남계리 628,34.60835694,127.2866005
14009,과역전통시장,5일장,전라남도 고흥군 과역면 시장안길 15,전라남도 고흥군 과역면 과역리 162,34.67945246,127.3622598
14009,녹동전통시장,5일장,전라남도 고흥군 도양읍 녹동남촌1길 24,전라남도 고흥군 도양읍 봉암리 2699-70,34.52787725,127.1383371
14009,도화전통시장,5일장,전라남도 고흥군 도화면 동신길 16-6,전라남도 고흥군 도화면 당오리 568-1,34.50979227,127.3218805
14009,동강전통시장,상설장+5일장,전라남도 고흥군 원유둔4길 13-1,전라남도 고흥군 동강면 유둔리 7-2,34.78056847,127.3348419
14007,곡성기차마을전통시장,5일장,전라남도 곡성군 곡성로 856,전라남도 곡성군 곡성읍 읍내리 208,35.27976851,127.2984376
14007,석곡전통시장,5일장,전라남도 곡성군 석곡면 석곡로 70,전라남도 곡성군 석곡면 석곡리 80-2,35.13294446,127.2540939
14007,옥과5일시장,5일장,전라남도 곡성군 옥과면 리문8길 14,전라남도 곡성군 옥과면 리문리 254-5,35.27590288,127.1379527
14005,광양 5일시장,상설장+5일장,전라남도 광양시 광양읍 백운로 3,전라남도 광양시 광양읍 목성리 696-3,34.9711607,127.5904533
14005,광영상설시장,상설장,전라남도 광양시 광영동 광영시장길 19,전라남도 광양시 광영동 682 A동 682-1 B동,34.96144588,127.7203697
14005,옥곡 5일시장,5일장,전라남도 광양시 옥곡면 큰골1길 2-26,전라남도 광양시 옥곡면 신금리 1337-1,34.98850348,127.7002397
14005,중마시장,상설장,전라남도 광양시 중마중앙로 88,전라남도 광양시 중동 1732-3,34.93820312,127.6988496
14008,구례5일시장,5일장,전라남도 구례군 구례읍 5일시장작은길 20,전라남도 구례군 구례읍 봉동리 190-1,35.21015153,127.4700805
14008,구례상설시장,상설장,전라남도 구례군 구례읍 구례1길 45-6,전라남도 구례군 구례읍 봉동리 378-1,35.20962446,127.4657567
14008,지리산나들이장터,상설장,전라남도 구례군 산동면 지리산온천로 126,전라남도 구례군 산동면 원촌리 38,35.31147064,127.4444997
14004,다시5일시장,5일장,전라남도 나주시 다시로 168-72,전라남도 나주시 다시면 동곡리 39-46,35.01574488,126.6356572
14004,나주시 남평5일시장,상설장+5일장,전라남도 나주시 지석로 21,전라남도 나주시 남평읍 남평리 69-1,35.04582181,126.8415403
14004,나주목사고을시장,5일장,전라남도 나주시 청동길 14,전라남도 나주시 삼도동 1388-2,35.03624619,126.7237675
14004,영산포 풍물시장,5일장,전라남도 나주시 풍물시장2길 12-14,전라남도 나주시 이창동 765,34.99199963,126.7072673
14006,창평전통시장,5일장,전라남도 담양군 창평면 사동길 14-25,전라남도 담양군 창평면 창평리 209-1,35.23810681,127.0149068
14001,우수영5일시장,5일장,전라남도 목포시 고하대로 706,,34.80937871,126.3742394
14001,중앙먹통시장,상설장,전라남도 목포시 삼일로13번길 18-2,전라남도 목포시 남교동 88-29,34.79404573,126.3817906
14001,청호시장,상설장,전라남도 목포시 석현로 28,전라남도 목포시 석현동 1171,34.81538137,126.424593
14001,목포 항동시장,상설장,전라남도 목포시 수강로12번길 2,전라남도 목포시 수강동1가 1,34.78600886,126.3856122
14001,목포동부시장,상설장,전라남도 목포시 영산로257번길 15,전라남도 목포시 용당동 1053,34.80460739,126.3934553
14001,신중앙시장,상설장,전라남도 목포시 원산중앙로 51,전라남도 목포시 산정동 1732,34.81025503,126.3775244
14001,목포자유시장,상설장,전라남도 목포시 자유로 122,전라남도 목포시 산정동 1383,34.79296436,126.4030678
14001,목포종합수산시장,상설장,전라남도 목포시 해안로 265-4,전라남도 목포시 광동1가 4-13,34.78777034,126.3898732
14016,무안전통시장,5일장,전라남도 무안군 무안읍 승달로 11,전라남도 무안군 무안읍 성내리 21-6,34.99348701,126.4724275
14016,일도전통시장,상설장+5일장,전라남도 무안군 시장길 11-22,전라남도 무안군 일로읍 월암리 111-9,34.84753508,126.4943346
14010,벌교 5일시장,5일장,전라남도 보성군 벌교읍 시장1길 10,전라남도 보성군 벌교읍 회정리 663-23,34.84493765,127.3450787
14010,벌교매일시장,상설장,전라남도 보성군 벌교읍 시장2길 10-41,전라남도 보성군 벌교읍 벌교리 887-22,34.84301489,127.3459933
14010,보성매일시장,상설장,전라남도 보성군 보성읍 신흥길 9,전라남도 보성군 보성읍 보성리 895-14,34.76817999,127.0806187
14010,녹차골보성향토시장,5일장,전라남도 보성군 보성읍 현충로 42-1,전라남도 보성군 보성읍 원봉리 2-1,34.76564893,127.0772318
14010,복내5일시장,5일장,전라남도 보성군 송재로 1838-12,전라남도 보성군 복내면 복내리 152-14,34.89370035,127.1331411
14010,조성5일시장,5일장,전라남도 보성군 조성면 조성로 90-6,전라남도 보성군 조성면 조성리 513-1,34.80647859,127.2452772
14003,웃장,5일장,전라남도 순천시 북문길 40,전라남도 순천시 동외동 168-1,34.95864578,127.4850341
14003,역전시장,상설장,전라남도 순천시 역전장길 9,전라남도 순천시 덕암동 227-1,34.94374807,127.503331
14003,순천시 아랫장,5일장,전라남도 순천시 장평로 60,전라남도 순천시 풍덕동 1264,34.94514679,127.49609
14003,주암시장,5일장,전라남도 순천시 주암호길 9,전라남도 순천시 주암면 광천 54-1,35.07574055,127.2352628
14003,중앙시장,상설장,전라남도 순천시 중앙시장길 18,전라남도 순천시 남내동 119-1,34.95326231,127.4846025
14003,괴목시장,5일장,전라남도 순천시 황전면 괴목길 17,전라남도 순천시 황전면 괴목리 45-1,35.10255463,127.4282253
14003,승주시장,상설장+5일장,전라남도 승주읍 승주장길 14,전라남도 순천시 승주읍 서평리 43,35.01325059,127.3910514
14022,지도시장,5일장,전라남도 신안군 지도읍 읍내길 16-20,전라남도 신안군 지도읍 읍내리 168-6,35.05881564,126.2069818
14002,여수해안건어물상가시장,상설장,전라남도 여수시 교동남2길 14,전라남도 여수시 교동 481,34.73953206,127.7345269
14002,여수교동시장,상설장,전라남도 여수시 교동시장1길 15-10,전라남도 여수시 교동 606-1,34.73912772,127.7301293
14002,(주)여수수산물 특화시장,상설장,전라남도 여수시 남산로 60-31,전라남도 여수시 남산동 4,34.7368326,127.7328889
14002,서시장 주변시장,5일장,전라남도 여수시 서교2길 2-7,전라남도 여수시 서교동 534-20,34.74094766,127.7285604
14002,여수중앙선어시장,상설장,전라남도 여수시 선어시장길 13,전라남도 여수시 중앙동 366,34.73945144,127.7368753
14002,덕양시장,상설장,전라남도 여수시 소라면 하세동길 12-2,전라남도 여수시 소라면 덕양리 1270-1,34.79796244,127.6320109
14002,여수수산시장,상설장,전라남도 여수시 여객선터미널길 24,전라남도 여수시 교동 680,34.73814206,127.7317636
14002,전남 여수시(주)서시장,상설장,전라남도 여수시 좌수영로 16-6,전라남도 여수시 서교동 280,34.74179248,127.7286157
14002,(주)중앙시장,상설장,전라남도 여수시 중앙로 43,전라남도 여수시 교동 400-1,34.74059589,127.7325649
14002,여수진남시장,상설장,전라남도 여수시 학동1길 10,전라남도 여수시 학동 35-1,34.76425614,127.6641226
14002,여수쌍봉시장,상설장,전라남도 여수시 학동2길 7,전라남도 여수시 학동 35-3번지,34.76414801,127.6649751
14002,제일시장,상설장,전라남도 여수시 학동2길 7-4,전라남도 여수시 학동 35-2,34.76419709,127.6646523
14002,여수도깨비시장,상설장,전라남도 여수시 학동서5길 18,전라남도 여수시 학동 58-7,34.7633188,127.6565389
14018,영광고추특화시장,상설장+5일장,전라남도 영광군 영광읍 신남로 100-25,전라남도 영광군 영광읍 신하리 324-3,35.27472849,126.4935459
14018,영광터미널시장,상설장,전라남도 영광군 영광읍 신남로3길 5-3,전라남도 영광군 영광읍 남천리 321-1,35.27553643,126.5030195
14018,굴비골영광시장,상설장,전라남도 영광군 영광읍 중앙로3길 5-22,전라남도 영광군 영광읍 도동리 186,35.27512831,126.5123229
14015,구림5일시장,5일장,전라남도 영암군 군서면 도갑사로 31-13,전라남도 영암군 군서면 동구림리 34-7,34.76237653,126.6353421
14015,영암 독천5일시장,5일장,전라남도 영암군 미암면 독천1길 19,전라남도 영암군 학산면 독천리 1237-2,34.72458908,126.567118
14015,시종5일시장,5일장,전라남도 영암군 시종면 내동중앙로 26,전라남도 영암군 시종면 만수리 933-40,34.8674024,126.608099
14015,영암읍 5일시장,5일장,전라남도 영암군 영암읍 오일시장길 28,전라남도 영암군 영암읍 동무리 17-3,34.80123919,126.7005657
14020,노화전통시장,5일장,전라남도 완도군 노화읍 이목길 62,전라남도 완도군 노화읍 이포리 678-13,34.17756009,126.5732134
14020,완도전통시장,5일장,전라남도 완도군 완도읍 개포로 34-1,전라남도 완도군 완도읍 군내리 1249-2,34.31610421,126.7482463
14020,완도중앙시장,상설장,전라남도 완도군 완도읍 장보고대로 282-1,전라남도 완도군 완도읍 군내리 1371,34.31446984,126.7552368
14019,사거리전통시장,상설장+5일장,전라남도 장성군 북이면 사남북길 22,전라남도 장성군 북이면 사거리 717-3,35.42767874,126.8072629
14019,사창시장,5일장,전라남도 장성군 삼계면 사창로 81-2,전라남도 장성군 삼계면 사창리 482-44,35.26039872,126.6630711
14019,황룡시장,5일장,전라남도 장성군 황룡면 삼월길 5,전라남도 장성군 황룡면 월평리 151-1,35.29168517,126.7738898
14012,천왕산관광시장,5일장,전라남도 장흥군 관산읍 칠관로 1559-4,전라남도 장흥군 관산읍 옥당리 489-1,34.56276999,126.9370792
14012,대덕읍전통시장,5일장,전라남도 장흥군 대덕읍 거정2길 10,전라남도 장흥군 대덕읍 신월리 111,34.4994381,126.8871266
14012,용산시장,상설장+5일장,전라남도 장흥군 용산면 용인길 4,전라남도 장흥군 용산면 인암리 800-1,34.61491088,126.9153133
14012,장평시장,상설장+5일장,전라남도 장흥군 장평면 장택길 7,전라남도 장흥군 장평면 양촌리 224,34.77547305,126.977761
14012,정남진 장흥토요장터,5일장,전라남도 장흥군 장흥읍 토요시장1길 53,전라남도 장흥군 장흥읍 예양리 158-2,34.67727214,126.9031396
14021,진도상설전통시장,상설장,전라남도 진도군 진도읍 남동1길 57-8,전라남도 진도군 진도읍 남동리 487-5,34.48135444,126.2649053
14021,진도읍조금시장,5일장,전라남도 진도군 진도읍 조금시장길 25,전라남도 진도군 진도읍 남동리 731,34.48147858,126.2569326
14017,나산 전통 5일시장,5일장,전라남도 함평군 나산면 나산길 15-10,전라남도 함평군 나산면 삼축리 344-3,35.11183644,126.6098468
14017,월야시장,5일장,전라남도 함평군 월야면 밀재로 1504-5,전라남도 함평군 월야면 월야리 713-43,35.17926967,126.6267791
14017,함평천지전통시장,5일장,전라남도 함평군 함평읍 시장길 49,전라남도 함평군 함평읍 기각리 980-2,35.06458237,126.5227236
14017,해보시장,5일장,전라남도 함평군 해보면 밀재로 1274-12,전라남도 함평군 해보면 문장리 822-116,35.18105262,126.6025523
14014,좌일5일시장,5일장,전라남도 해남군 북일면 만월길 26-1,전라남도 해남군 북일면 흥촌리 161,34.46385474,126.6725687
14014,북평면남창5일시장,5일장,전라남도 해남군 북평면 달량진길 48-11,전라남도 해남군 북평면 남창리 1279-1,34.40453577,126.6267154
14014,땅끝산정시장,5일장,전라남도 해남군 송지면 산정1길 96,전라남도 해남군 송지면 산정리 772-3,34.36964664,126.5191822
14014,해남읍5일시장,상설장+5일장,전라남도 해남군 해남읍 중앙2로 76,전라남도 해남군 해남읍 고도리 102-4,34.56878501,126.5971566
14014,화원5일시장,5일장,전라남도 해남군 화원면 금평길 14,,34.66949615,126.328231
14014,남리5일시장,5일장,전라남도 해남군 황산면 시등로 111-11,전라남도 해남군 황산면 남리리 7번지,34.57532366,126.4324836
14011,화순능주시장,5일장,전라남도 화순군 능주면 학포로 1955,전라남도 화순군 능주면 관영리 94-8,34.99091444,126.9593707
14011,화순이양전통시장,5일장,전라남도 화순군 이양면 이양로 29-19,전라남도 화순군 이양면 이양리 303-3,34.88259825,126.9868713
14011,화순고인돌전통시장,5일장,전라남도 화순군 화순읍 시장길 42,전라남도 화순군 화순읍 삼천리 621,35.05909677,126.9833988
15013,고창 전통시장,5일장,전라북도 고창군 고창읍 동리로 62-11,전라북도 고창군 고창읍 읍내리 367,35.43266573,126.6987711
15013,대산 전통시장,5일장,전라북도 고창군 대산면 공음대산로 935,전라북도 고창군 대산면 매산리 200-13,35.34010712,126.5989791
15013,무장전통시장,5일장,전라북도 고창군 무장면 왕제산로 725,전라북도 고창군 무장면 무장리 85-1,35.41442839,126.560604
15013,상하전통시장,상설장+5일장,전라북도 고창군 상하면 상하1길 8-3,전라북도 고창군 상하면 하장리 939-3,35.44408963,126.4917533
15013,해리전통시장,5일장,전라북도 고창군 해리면 해리중앙로 64-12,전라북도 고창군 해리면 하련리 685-55,35.45865577,126.5422036
15013,흥덕전통시장,5일장,전라북도 고창군 흥덕면 흥덕시장길 3,전라북도 고창군 흥덕면 흥덕리 239-1,35.52059009,126.7002295
15002,군산역전종합시장,상설장,전라북도 군산시 구암3 1로 13-1,전라북도 군산시 대명동 138-151,35.98098947,126.7203708
15002,군산수산물 종합센터,상설장,전라북도 군산시 내항2길 216,전라북도 군산시 해망동 1011-21,35.99398528,126.7047418
15002,대야전통시장,상설장+5일장,전라북도 군산시 대야면 대야시장로 7-1,전라북도 군산시 대야면 산월리 401-1,35.9448551,126.8160847
15002,군산신영시장,상설장,전라북도 군산시 동신영길 56,전라북도 군산시 신영동 19-5,35.98561509,126.72012
15002,군산공설시장,상설장,전라북도 군산시 신금길 18,전라북도 군산시 신영동 18-1,35.98317106,126.7203245
15002,군산명산시장,상설장,전라북도 군산시 오룡로51-18,전라북도 군산시 명산동 14-27,35.98251878,126.7095265
15002,군산주공시장,상설장,전라북도 군산시 하나운안1길 39,전라북도 군산시 나운동 836-11,35.9657729,126.6954398
15006,원평시장,5일장,전라북도 김제시 금산면 원평6길 39-10,전라북도 김제시 금산면 원평리 91번지,35.71406357,126.9947325
15006,금만시장,상설장,전라북도 김제시 동서7길23,전라북도 김제시 요촌동 194-7,35.80014317,126.8864204
15006,김제전통시장,5일장,전라북도 김제시 사정거리1길20,전라북도 김제시 요촌동 415,35.80162083,126.8837192
15006,김제역전시장,상설장,전라북도 김제시 중앙로 288,전라북도 김제시 신풍동 40-2,35.79317041,126.9015965
15005,남원용남시장,상설장,전라북도 남원시 동헌길10,전라북도 남원시 하정동 138,35.40710501,127.3767656
15005,남원공설시장,5일장,전라북도 남원시 의총로 51,전라북도 남원시 금동 262-1,35.40461666,127.3758683
15005,남원인월시장,5일장,전라북도 남원시 인월면 인월로 65-3,전라북도 남원시 인월면 인월리 252-1,35.46153231,127.6020919
15009,무주시장,상설장+5일장,전라북도 무주군 무주읍 장터로 2,전라북도 무주군 무주읍 읍내리 1152,36.00465521,127.6534743
15009,무풍시장(대덕산장터),5일장,전라북도 무주군 무풍면 현내로 213,전라북도 무주군 무풍면 현내리 259-5,35.96945323,127.8487939
15009,설천시장,5일장,전라북도 무주군 설천면 삼도봉로 11,전라북도 무주군 설천면 소천리 904-29,36.00990457,127.788019
15009,안성시장(덕유산장터),5일장,전라북도 무주군 안성면 칠연로 38,전라북도 무주군 안성면 장기리 1511-123,35.86633002,127.653578
15014,부안상선시장,상설장,전라북도 부안군 부안읍 부풍로 47,전라북도 부안군 부안읍 21,35.72711546,126.7329623
15014,부안줄포시장,상설장+5일장,전라북도 부안군 줄포면 부안로 865,전라북도 부안군 줄포면 줄포리 728-3,35.58760094,126.676855
15012,동계시장,5일장,전라북도 순창군 동계면 동계로 22,전라북도 순창군 동계면 현포리 623,35.43954157,127.2398056
15012,복흥시장,5일장,전라북도 순창군 복흥면 정산2길 6,전라북도 순창군 복흥면 정산리 282-1,35.43184326,126.9327555
15012,순창시장,상설장+5일장,전라북도 순창군 순창읍 남계로 58,전라북도 순창군 순창읍 남계리 800,35.37186989,127.1450594
15007,고산미소시장,5일장,전라북도 완주군 고산면 남봉로 134,전라북도 완주군 고산면 읍내리 884-4,35.97407542,127.2054123
15007,봉동시장,5일장,전라북도 완주군 봉동읍 봉동동서로 134-5,전라북도 완주군 봉동읍 장기리 217-13,35.93872172,127.1670715
15007,상례시장,5일장,전라북도 완주군 삼례읍 삼봉로 6,전라북도 완주군 삼례읍 삼례리 923-8,35.91061251,127.0735858
15003,익산금마시장,5일장,전라북도 익산시 금마면 고도길 58,전라북도 익산시 금마면 동고도리 701-2,35.99218304,127.0534253
15003,황등시장,5일장,전라북도 익산시 석재길 22,전라북도 익산시 황등면 황등리58,35.99888044,126.9524759
15003,익산장,5일장,전라북도 익산시 인북로 11길 27,전라북도 익산시 남중동 35-9,35.95122845,126.9566254
15003,북부시장,5일장,전라북도 익산시 인북로 219,전라북도 익산시 남중동 72-7,35.94822171,126.9565914
15003,익산구시장,상설장,전라북도 익산시 인북로8길 22,전라북도 익산시 인화동1가 131-8,35.93153044,126.9523413
15003,매일시장,상설장,전라북도 익산시 중앙로 3길 13,전라북도 익산시 창인동1가 88-5,35.94039785,126.949674
15003,중앙시장,상설장,전라북도 익산시 중앙로 3길 27,전라북도 익산시 창인동1가 137-1,35.94206031,126.9497333
15003,서동시장,상설장,전라북도 익산시 중앙로3길 39,전라북도 익산시 창인동1가 115-13,35.94270522,126.9505513
15003,익산남부시장,상설장,전라북도 익산시 평동로11길 12,전라북도 익산시 인화동2가 7,35.93194533,126.9533793
15003,함열시장,5일장,전라북도 익산시 함열읍 2길 8,전라북도 익산시 와리 565-26,36.07961971,126.9595645
15011,강진시장,5일장,전라북도 임실군 강진면 호국로 14-12,전라북도 임실군 강진면 갈담리 515-4,35.52906902,127.161038
15011,관촌시장,5일장,전라북도 임실군 관촌면 사선1길 70-3,전라북도 임실군 관촌면 관촌리 580-1 586,35.67878053,127.2676801
15011,오수시장,5일장,전라북도 임실군 오수면 오수로 159,전라북도 임실군 오수면 오수리 351-1,35.5384383,127.3266517
15011,임실시장,상설장+5일장,전라북도 임실군 임실읍 운수로 26,전라북도 임실군 임실읍 이도리 233-1,35.61445105,127.2827109
15010,산서시장,5일장,전라북도 장수군 산서면 보산로 1864-11,전라북도 장수군 산서면 동화리 839-73,35.58449451,127.3958895
15010,장계시장,5일장,전라북도 장수군 장계면 시장천변길 36,전라북도 장수군 장계면 장계리 464-1,35.72943841,127.5822721
15010,장수시장,5일장,전라북도 장수군 장수읍 시장로 11,전라북도 장수군 장수읍 장수리 460-2,35.64910245,127.5174723
15001,전주모래내시장,상설장,전라북도 전주시 덕진구 모래내4길 8-8,전라북도 전주시 덕진구 인후동2가 203-10,35.83356733,127.1438722
15001,전주중앙상가,상설장,전라북도 전주시 완산구 태평3길 70,전라북도 전주시 완산구 태평동 36-1,35.82522552,127.1424578
15001,전주신중앙시장,상설장,전라북도 전주시 완산구 태평5길 33,전라북도 전주시 완산구 태평동 43,35.82412315,127.1434822
15001,전주 남부시장,상설장,전라북도 전주시 완산구 풍남문1길 19-3,전라북도 전주시 완산구 전동 295-4,35.81278642,127.1475371
15001,서부시장,상설장,전라북도 전주시 완산구 효동 2길 14-8,전라북도 전주시 완산구 효자동1가 201-63,35.8052372,127.1266628
15004,신태인시장,5일장,전라북도 정읍시 신태인읍 신태인2길 14,전라북도 정읍시 신태인읍 신태인리 85-10,35.68729048,126.8865678
15004,정읍연지시장,상설장,전라북도 정읍시 연지시장 3길 50-9외,전라북도 정읍시 연지동 44,35.57332019,126.8459561
15004,정읍 샘고을시장,상설장,전라북도 정읍시 태평6길 25,전라북도 정읍시 시기동 280-4,35.56288819,126.8551058
15008,진안고원시장,5일장,전라북도 진안군 진안읍시장1길16,전라북도 진안군 군상리 406-7,35.79263321,127.4294238
17002,모슬포중앙시장,상설장,제주특별자치도 서귀포시 대정읍 상모로 327,제주특별자치도 서귀포시 대정읍 하모리 824-2,33.22206691,126.2545138
17002,대정오일장,상설장+5일장,제주특별자치도 서귀포시 대정읍 신영로36번길 65,제주특별자치도 서귀포시 대정읍 하모리 1089-15,33.22060697,126.2482128
17002,고성오일시장,5일장,제주특별자치도 서귀포시 성산읍 고성오조로 93,제주특별자치도 서귀포시 성산읍 고성리 1180-34,33.45186232,126.9128147
17002,서귀포시올레매일시장,상설장,제주특별자치도 서귀포시 중앙로 62번길 18,제주특별자치도 서귀포시 서귀동 277-1,33.25014898,126.5632305
17002,서귀포향토오일시장,5일장,제주특별자치도 서귀포시 토평서로11번길 142,제주특별자치도 서귀포시 동홍동 779-1,33.26778949,126.5737419
17002,표선오일시장,5일장,제주특별자치도 서귀포시 표선면 표선동서로 203-1,제주특별자치도 서귀포시 표선면 표선리 1001-1,33.3227172,126.8303826
17001,신산시장,상설장,제주특별자치도 제주시 고마로17길 11,제주특별자치도 제주시 일도2동 377-11,33.50603629,126.54198
17001,제주칠성로상점가진흥사업협동조합,상설장,제주특별자치도 제주시 관덕로 13길 12,제주특별자치도 제주시 일도1동 1476-20,33.51402567,126.5261153
17001,동문재래시장,상설장,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도1동 1436-7,33.51159028,126.5260182
17001,세화오일시장,5일장,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,제주특별자치도 제주시 구좌읍 세화리 1500-5,33.52618605,126.857297
17001,보성시장,상설장,제주특별자치도 제주시 동광로 1길 32,제주특별자치도 제주시 이도1동 1289-52,33.50330767,126.5279393
17001,동문시장(주),상설장,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도1동 1148-2,33.51279665,126.5283197
17001,제주시동문공설시장상인회,상설장,제주특별자치도 제주시 동문로 4길9,제주특별자치도 제주시 일도1동 1103,33.51208743,126.5282423
17001,서문공설시장,상설장,제주특별자치도 제주시 서문로4길 13-2,제주특별자치도 제주시 용담1동 135-9,33.51135116,126.5179062
17001,제주도남시장,상설장,제주특별자치도 제주시 신성로7길 13,,33.49681229,126.5284042
17001,제주민속오일시장,5일장,제주특별자치도 제주시 오일장서길 26,제주특별자치도 제주시 도두1동 1212,33.49724701,126.4748884
17001,제주동문수산시장,상설장,제주특별자치도 제주시 오현길 81,제주특별자치도 제주시 이도1동 1348-1,33.51206638,126.5249028
17001,중앙로상점가,상설장,제주특별자치도 제주시 이도일동 중앙로 91,제주특별자치도 제주시 이도일동 1460,33.51010018,126.5239614
17001,함덕오일시장,상설장+5일장,제주특별자치도 제주시 조천읍 함덕16길 15-13,제주특별자치도 제주시 조천읍 함덕리 972-7,33.54025266,126.6679607
17001,화북종합시장,상설장,제주특별자치도 제주시 청풍길 14,제주특별자치도 제주시 화북1동 1947,33.5226529,126.5658683
17001,한림매일시장,상설장,제주특별자치도 제주시 한림읍 한림로 681,제주특별자치시도 제주시 한림읍 한림리 1315-4,33.41564699,126.2647729
17001,한림민속오일시장,5일장,제주특별자치도 제주시 한림읍 한수풀로4길 10,제주특별자치도 제주시 한림읍 대림리 1698-4,33.41983247,126.2745037
06002,산정시장활성화구역,상설장,충청남도 공주시 국고개길 11,충청남도 공주시 중동 63,36.45488212,127.125678
06002,공주산성시장,상설장+5일장,충청남도 공주시 용당길 22,충청남도 공주시 산성동 190-1,36.45881772,127.1226143
06002,유구전통시장,5일장,충청남도 공주시 유구읍 시장길 28,충청남도 공주시 유구읍 석남리 276-5,36.55270237,126.9518559
06009,금산 인삼전통시장,5일장,충청남도 금산군 금산읍 건삼전1길 20-8,충청남도 금산군 금산읍 중도리 531-1,36.10045936,127.4921845
06009,금산금빛시장,5일장,충청남도 금산군 금산읍 금산천길 98,충청남도 금산군 금산읍 하옥리 335-12,36.09951247,127.490976
06009,금산중부프라자(중부시장),상설장,충청남도 금산군 금산읍 비범로 19,충청남도 금산군 금산읍 상리 89-4,36.10453426,127.4910211
06009,금산인삼쇼핑센터,상설장,충청남도 금산군 금산읍 인삼광장로 47,충청남도 금산군 금산읍 중도리 9-1,36.10150703,127.4989588
06009,금산수삼센터,5일장,충청남도 금산군 금산읍 인삼약초로 24,충청남도 금산군 금산읍 중도리 24,36.10010156,127.4964497
06009,금산국제인삼시장조합,상설장,충청남도 금산군 금산읍 인삼약초로 45,충청남도 금산군 금산읍 중도리 8-1,36.10191794,127.4983403
06009,금산약초시장,상설장,충청남도 금산군 비단로 144,충청남도 금산군 중도리 31,36.10038092,127.4954728
06009,마전시장,5일장,충청남도 금산군 추부면 마전1길 38,충청남도 금산군 추부면 마전리 547-1,36.19060645,127.4669757
06006,강경 젓갈시장,상설장,충청남도 논산시 강경읍 금백로 45,충청남도 논산시 강경읍 황산리 198,36.15755625,127.0098063
06006,강경대흥시장,5일장,충청남도 논산시 강경읍 대흥로 23- 1,충청남도 논산시 강경읍 대흥리 17-8,36.15597866,127.013675
06006,논산화지중앙시장,상설장,충청남도 논산시 대화로 78,충청남도 논산시 대교동 70-6,36.20858808,127.085011
06006,언무안심시장,5일장,충청남도 논산시 연무읍 연무로 178번길 9,충청남도 논산시 연무읍 안심리 14-2,36.13006471,127.0982524
06006,연산전통시장,5일장,충청남도 논산시 연산면 연산4길 10-8,충청남도 논산시 연산면 연산리 394-1,36.21626966,127.2164929
06008,당진전통시장,5일장,충청남도 당진시 당진시장길 100,충청남도 당진시 읍내동 145-13,36.88993079,126.6296071
06008,합덕전통시장,상설장+5일장,충청남도 당진시 합덕읍 버그내2길 128-42,충청남도 당진시 합덕읍 운산리 253-47,36.80616603,126.7719699
06003,보령동부시장,상설장,충청남도 보령시 구상가길 14-5,충청남도 보령시 대천동 618-64,36.34936363,126.597
06003,보령중앙시장,5일장,충청남도 보령시 대천동 중앙시장1길 2,충청남도 보령시 대천동 331-7,36.35108759,126.5932002
06003,대천항종합수산물시장,상설장,충청남도 보령시 대천항로 370,충청남도 보령시 신흑동 2240-7,36.32660911,126.5061075
06003,현대상가시장,상설장,충청남도 보령시 대흥로 16,충청남도 보령시 대천동 618-69,36.34890744,126.5969396
06003,보령웅천전통시장,5일장,충청남도 보령시 웅천읍 장터4길 24,충청남도 보령시 웅천읍 대창리 432-1,36.23299004,126.6012675
06003,보령한내시장,5일장,충청남도 보령시 정화로길 13,충청남도 보령시 대천동 197-1,36.34962615,126.5958262
06010,부여새시장,5일장,충청남도 부여군 부여읍 부여로 12,충청남도 부여군 부여읍 구아리 395-7,36.28099071,126.9096484
06010,부여시장,5일장,충청남도 부여군 부여읍 성왕로173번길 12,충청남도 부여군 부여읍 구아리 432,36.28149441,126.9075581
06010,부여중앙시장,상설장,충청남도 부여군 부여읍 중앙로13번길 14-3,충청남도 부여군 부여읍 구아리 164-1,36.28191921,126.9121888
06010,홍산시장,5일장,충청남도 부여군 홍산면 홍산시장로 45-10,충청남도 부여군 홍산면 남촌리 134-2,36.21394221,126.7576014
06005,대산종합시장,상설장,충청남도 서산시 대산읍 충의로 1942,충청남도 서산시 대산읍 대산리 119,36.93800454,126.4339429
06005,서산동부전통시장,상설장,충청남도 서산시 시장5로 15,충청남도 서산시 동문동 900-3,36.78182487,126.4564473
06005,해미시장,상설장,충청남도 서산시 읍성마을2길 16,충청남도 서산시 읍내리 202,36.71113407,126.5455675
06005,해미 종합시장,상설장,충청남도 서산시 해미면 남문1로 47 48 2동,충청남도 서산시 읍내리 184-1,36.71129701,126.5464938
